content,publishtime,area,majorpollutant,forecastdate,aqi,minorpollutant,minorpollutantaqi
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依18時監測結果，竹苗、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、中部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日18時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 22:00",高屏,細懸浮微粒,2025-02-05,120,懸浮微粒,55
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依18時監測結果，竹苗、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、中部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日18時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 22:00",中部,細懸浮微粒,2025-02-05,100,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",金門,細懸浮微粒,2025-02-05,100,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",北部,細懸浮微粒,2025-02-04,100,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",高屏,細懸浮微粒,2025-02-04,110,懸浮微粒,55
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",竹苗,細懸浮微粒,2025-02-04,90,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",中部,細懸浮微粒,2025-02-03,70,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",馬祖,細懸浮微粒,2025-02-04,105,臭氧八小時,50
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",高屏,細懸浮微粒,2025-02-03,100,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",中部,細懸浮微粒,2025-02-04,95,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",中部,細懸浮微粒,2025-02-05,100,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",雲嘉南,細懸浮微粒,2025-02-03,80,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",雲嘉南,細懸浮微粒,2025-02-04,100,,
"今（2）日環境風場為東北風，迎風面擴散條件佳，南部位於下風處，污染物稍易累積。依16時監測結果，竹苗、中部、宜蘭、花東空品區及馬祖、澎湖為「良好」等級；北部、雲嘉南、高屏空品區及金門為「普通」等級，屏東達橘色提醒等級。
依監測資料及氣象署2日16時氣象資料顯示：3日強烈大陸冷氣團南下，環境風場為東北風，午後東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物稍易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。宜蘭、花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、高屏空品區及馬祖、金門、澎湖為「普通」等級，馬祖短時間可能達橘色提醒等級。
4日強烈大陸冷氣團影響，環境風場仍為東北風，東北風可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積；彰化至雲嘉南沿海地區因風速較強，易引發地表揚塵現象影響空氣品質及能見度。花東空品區為「良好」等級；北部、竹苗、中部、雲嘉南、宜蘭空品區及金門、澎湖為「普通」等級；高屏空品區及馬祖為「橘色提醒」等級。
5日強烈大陸冷氣團影響，環境風場持續為東北風，東北風仍可能挾帶微量境外污染物影響臺灣及離島，影響程度視降雨情況及上游污染物累積而有所變化，中南部地區位於下風處，污染物易累積。花東空品區為「良好」等級；北部、竹苗、中部、宜蘭空品區及金門、澎湖為「普通」等級；雲嘉南、高屏空品區及馬祖為「橘色提醒」等級。
未來一週，3日至5日強烈大陸冷氣團南下影響，東北風可能挾帶微量境外污染物影響臺灣及離島，中南部污染物易累積；6日至7日環境風場轉為偏東風，西半部污染物易累積；8日東北季風增強或大陸冷氣團南下，中南部污染物稍易累積。空氣品質受氣象條件影響大，有其不確定性，請隨時留意最新空氣品質資訊。","2025-02-02 16:30",雲嘉南,細懸浮微粒,2025-02-05,105,懸浮微粒,55
